


      Monthly sea levels for MARSHALL ISLANDS
      ---------------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        6 2020     0     7200      0.237      2.017      1.065     0.413
        7 2020     0     7440      0.229      1.985      1.077     0.407
        8 2020     0     7440      0.199      2.163      1.123     0.423
        9 2020     0     7200      0.184      2.262      1.176     0.442
       10 2020     0     7440      0.203      2.275      1.231     0.461
       11 2020     0     7200      0.161      2.224      1.184     0.437
       12 2020     0     7440      0.264      2.211      1.140     0.419
        1 2021     9     7431      0.261      2.151      1.149     0.433
        2 2021     0     6720      0.188      2.236      1.122     0.445
        3 2021    35     7405      0.077      2.202      1.130     0.477
        4 2021    11     7189      0.113      2.181      1.109     0.453
        5 2021    40     7400      0.194      2.136      1.121     0.421
        6 2021   833     6367      0.233      2.030      1.077     0.395
        7 2021    18     7422      0.268      2.096      1.095     0.390
        8 2021    28     7412      0.242      2.061      1.104     0.408
        9 2021   706     6494      0.245      2.217      1.260     0.437
       10 2021  2203     5237      0.375      2.387      1.312     0.462
       11 2021  1296     5904      0.251      2.285      1.160     0.448
       12 2021     4     7436      0.230      2.252      1.147     0.429
        1 2022  1462     5978      0.177      2.201      1.150     0.455
        2 2022    75     6645      0.295      2.202      1.206     0.434
        3 2022   240     7200      0.253      2.293      1.242     0.476
        4 2022   669     6531      0.181      2.199      1.165     0.463
        5 2022   793     6647      0.136      2.057      1.066     0.420
        6 2022     5     7195      0.155      2.032      1.042     0.396
        7 2022  5672     1768      0.390      1.808      1.072     0.355
        8 2022  7440        0
        9 2022  7200        0
       10 2022  7440        0
       11 2022  7200        0
       12 2022  7440        0
        1 2023  7440        0
        2 2023  5116     1604      0.240      2.243      1.191     0.417
      Totals   99836  2515204

      Mean sea level =  1.077  (Average monthly means = 1.077)

      Maximum recorded level of  2.405 metres at 0430 hours 18/02/2011
      Minimum recorded level of -0.238 metres at 1036 hours 14/12/1997
      Standard deviation of the observations =  0.4476 metres 
      Skewness                               =  0.0596
