


      Monthly sea levels for COOK ISLANDS
      -----------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        8 2018     0     7440      0.087      1.011      0.540     0.210
        9 2018     0     7200      0.166      1.015      0.611     0.213
       10 2018     0     7440      0.179      1.104      0.634     0.212
       11 2018     0     7200      0.230      1.133      0.655     0.215
       12 2018     0     7440      0.189      1.113      0.671     0.210
        1 2019     0     7440      0.266      1.188      0.718     0.212
        2 2019     0     6720      0.223      1.171      0.683     0.218
        3 2019     0     7440      0.292      1.165      0.701     0.201
        4 2019     0     7200      0.180      1.055      0.660     0.203
        5 2019     0     7440      0.254      1.129      0.667     0.200
        6 2019     0     7200      0.241      1.063      0.651     0.197
        7 2019     0     7440      0.172      1.056      0.638     0.205
        8 2019     0     7440      0.198      1.068      0.613     0.213
        9 2019     0     7200      0.118      1.102      0.644     0.220
       10 2019     0     7440      0.123      1.214      0.629     0.226
       11 2019     0     7200      0.260      1.160      0.682     0.213
       12 2019     0     7440      0.182      1.015      0.639     0.205
        1 2020     0     7440      0.232      1.105      0.651     0.207
        2 2020     0     6960      0.308      1.204      0.701     0.205
        3 2020     0     7440      0.234      1.197      0.714     0.212
        4 2020     0     7200      0.257      1.257      0.677     0.218
        5 2020     0     7440      0.122      1.025      0.612     0.201
        6 2020     0     7200      0.207      1.066      0.647     0.202
        7 2020     0     7440      0.218      1.042      0.635     0.204
        8 2020     0     7440      0.124      0.992      0.578     0.201
        9 2020     0     7200      0.206      1.127      0.641     0.204
       10 2020     0     7440      0.207      1.170      0.638     0.207
       11 2020     0     7200      0.109      1.055      0.561     0.203
       12 2020     0     7440      0.162      1.001      0.581     0.199
        1 2021     0     7440      0.205      1.071      0.632     0.203
        2 2021     0     6720      0.314      1.121      0.714     0.200
        3 2021     1     7439      0.276      1.235      0.721     0.215
        4 2021     0     7200      0.233      1.227      0.736     0.210
        5 2021     1     7439      0.263      1.258      0.728     0.209
        6 2021     0     7200      0.265      1.165      0.727     0.193
        7 2021     0     7440      0.357      1.166      0.726     0.195
        8 2021    21     7419      0.375      1.143      0.729     0.198
        9 2021     0     7200      0.248      1.059      0.670     0.193
       10 2021     0     7440      0.279      1.189      0.691     0.199
       11 2021     1     7199      0.210      1.174      0.703     0.201
       12 2021     5     7435      0.331      1.236      0.736     0.201
        1 2022     0     7440      0.331      1.201      0.744     0.210
        2 2022     0     6720      0.248      1.060      0.662     0.200
        3 2022     0     7440      0.328      1.157      0.728     0.205
        4 2022     0     7200      0.352      1.261      0.817     0.208
        5 2022     2     7438      0.290      1.219      0.773     0.201
        6 2022     0     7200      0.322      1.172      0.771     0.191
        7 2022     0     7440      0.373      1.179      0.765     0.189
        8 2022     1     7439      0.304      1.143      0.712     0.193
        9 2022     0     7200      0.297      1.248      0.700     0.202
       10 2022     0     7440      0.276      1.142      0.704     0.203
       11 2022     0     7200      0.203      1.064      0.643     0.199
       12 2022     0     7440      0.297      1.148      0.710     0.194
        1 2023     0     7440      0.217      1.086      0.684     0.196
        2 2023     1     6719      0.326      1.206      0.734     0.201
      Totals   63617  2572783

      Mean sea level =  0.606  (Average monthly means = 0.605)

      Maximum recorded level of  1.623 metres at 0230 hours 09/12/1997
      Minimum recorded level of -0.105 metres at 1518 hours 06/11/1994
      Standard deviation of the observations =  0.2202 metres 
      Skewness                               =  0.0212
